func,noise,M,lam,cv,test
5x^3 + x^2 + 5,равномерный,4,3.1622776601683795e-05,163.4741724954406,120.86432158761795
5x^3 + x^2 + 5,равномерный,4,0.0001,163.4266228009101,120.86271920984483
5x^3 + x^2 + 5,равномерный,4,0.00031622776601683794,163.27880822557086,120.85772470396238
5x^3 + x^2 + 5,равномерный,4,0.001,162.835213776221,120.84264401084762
5x^3 + x^2 + 5,равномерный,4,0.0031622776601683794,161.62797994079332,120.80168849466659
5x^3 + x^2 + 5,равномерный,4,0.01,158.98398206887708,120.7286114797553
5x^3 + x^2 + 5,равномерный,4,0.03162277660168379,154.72165132726448,120.83517293286543
5x^3 + x^2 + 5,равномерный,4,0.1,149.16728303302517,122.01628811714326
5x^3 + x^2 + 5,равномерный,4,0.31622776601683794,142.71129030232848,125.2350685041032
5x^3 + x^2 + 5,равномерный,4,1.0,141.03437338077302,133.0288461616335
5x^3 + x^2 + 5,равномерный,4,3.1622776601683795,167.8705750431604,158.55678071279468
5x^3 + x^2 + 5,равномерный,4,10.0,231.02734060284538,221.44946640693107
5x^3 + x^2 + 5,равномерный,4,31.622776601683793,292.8120681450367,296.6104562206735
5x^3 + x^2 + 5,равномерный,4,100.0,326.33210526544826,342.59088362198503
5x^3 + x^2 + 5,равномерный,5,0.0,140.98493496867295,120.88133326617967
5x^3 + x^2 + 5,равномерный,5,1e-10,140.98493539083478,120.88133326273423
5x^3 + x^2 + 5,равномерный,5,3.1622776601683795e-10,140.98493630366693,120.88133325528422
5x^3 + x^2 + 5,равномерный,5,1e-09,140.9849391902998,120.88133323172524
5x^3 + x^2 + 5,равномерный,5,3.1622776601683795e-09,140.98494831867606,120.88133315722528
5x^3 + x^2 + 5,равномерный,5,1e-08,140.98497718556288,120.88133292163579
5x^3 + x^2 + 5,равномерный,5,3.162277660168379e-08,140.98506847491876,120.88133217663795
5x^3 + x^2 + 5,равномерный,5,1e-07,140.9853571996597,120.88132982076303
5x^3 + x^2 + 5,равномерный,5,3.162277660168379e-07,140.9862706517176,120.88132237098311
5x^3 + x^2 + 5,равномерный,5,1e-06,140.9891634757501,120.88129881421871
5x^3 + x^2 + 5,равномерный,5,3.162277660168379e-06,140.9983534989728,120.88122433626721
5x^3 + x^2 + 5,равномерный,5,1e-05,141.02782851111343,120.8809889670068
5x^3 + x^2 + 5,равномерный,5,3.1622776601683795e-05,141.12494331800607,120.88024616850745
5x^3 + x^2 + 5,равномерный,5,0.0001,141.46456730242045,120.87791219746593
5x^3 + x^2 + 5,равномерный,5,0.00031622776601683794,142.71284059123005,120.87067868686923
5x^3 + x^2 + 5,равномерный,5,0.001,146.48067683157132,120.84920262934426
5x^3 + x^2 + 5,равномерный,5,0.0031622776601683794,152.27916534801594,120.79338690188709
5x^3 + x^2 + 5,равномерный,5,0.01,155.045515539469,120.7020292579029
5x^3 + x^2 + 5,равномерный,5,0.03162277660168379,152.83353147474696,120.83266735120714
5x^3 + x^2 + 5,равномерный,5,0.1,147.04424220708816,122.2168176863749
5x^3 + x^2 + 5,равномерный,5,0.31622776601683794,139.80091062461935,126.08519862639997
5x^3 + x^2 + 5,равномерный,5,1.0,137.06458855044548,134.7178692543658
5x^3 + x^2 + 5,равномерный,5,3.1622776601683795,162.43212714259903,158.04832906883667
5x^3 + x^2 + 5,равномерный,5,10.0,225.41214320293793,214.6034222570958
5x^3 + x^2 + 5,равномерный,5,31.622776601683793,288.7841373825982,289.2542799677137
5x^3 + x^2 + 5,равномерный,5,100.0,324.4978134943756,338.8588728896355
5x^3 + x^2 + 5,равномерный,6,0.0,952.2804317326716,121.59568250236629
5x^3 + x^2 + 5,равномерный,6,1e-10,952.2801387772685,121.59568241945281
5x^3 + x^2 + 5,равномерный,6,3.1622776601683795e-10,952.2795053268134,121.59568224017093
5x^3 + x^2 + 5,равномерный,6,1e-09,952.2775021869363,121.59568167323343
5x^3 + x^2 + 5,равномерный,6,3.1622776601683795e-09,952.2711677688687,121.59567988042241
5x^3 + x^2 + 5,равномерный,6,1e-08,952.2511372386201,121.59567421108537
5x^3 + x^2 + 5,равномерный,6,3.162277660168379e-08,952.1878017334791,121.59565628336709
5x^3 + x^2 + 5,равномерный,6,1e-07,951.9875831772773,121.59559959394309
5x^3 + x^2 + 5,равномерный,6,3.162277660168379e-07,951.3550947479471,121.5954203562201
5x^3 + x^2 + 5,равномерный,6,1e-06,949.3615500430133,121.59485385638686
5x^3 + x^2 + 5,равномерный,6,3.162277660168379e-06,943.1222801873715,121.59306541785543
5x^3 + x^2 + 5,равномерный,6,1e-05,924.0186805680751,121.58743963705153
5x^3 + x^2 + 5,равномерный,6,3.1622776601683795e-05,869.2495572163261,121.56994214764487
5x^3 + x^2 + 5,равномерный,6,0.0001,737.9104086260418,121.51739382679855
5x^3 + x^2 + 5,равномерный,6,0.00031622776601683794,524.2571686607846,121.37512070110805
5x^3 + x^2 + 5,равномерный,6,0.001,331.0650528479135,121.08172298983784
5x^3 + x^2 + 5,равномерный,6,0.0031622776601683794,232.46317496722804,120.73408687602885
5x^3 + x^2 + 5,равномерный,6,0.01,193.37689664131412,120.55569158824714
5x^3 + x^2 + 5,равномерный,6,0.03162277660168379,173.12258088842663,120.68660253124355
5x^3 + x^2 + 5,равномерный,6,0.1,158.79281557419534,121.88937640516458
5x^3 + x^2 + 5,равномерный,6,0.31622776601683794,148.65982941512058,125.9675017352456
5x^3 + x^2 + 5,равномерный,6,1.0,144.22798782224342,134.50495506132486
5x^3 + x^2 + 5,равномерный,6,3.1622776601683795,163.84348886444562,156.20530509509095
5x^3 + x^2 + 5,равномерный,6,10.0,224.0788944846381,212.29612910464337
5x^3 + x^2 + 5,равномерный,6,31.622776601683793,287.63201352245994,287.88679138427415
5x^3 + x^2 + 5,равномерный,6,100.0,323.98153780268956,338.28438217879966
5x^3 + x^2 + 5,равномерный,7,0.0,342.5464313730992,151.67477222913365
5x^3 + x^2 + 5,равномерный,7,1e-10,342.54705474861066,151.6747425620874
5x^3 + x^2 + 5,равномерный,7,3.1622776601683795e-10,342.5484027963068,151.6746784138005
5x^3 + x^2 + 5,равномерный,7,1e-09,342.5526669450658,151.674475560835
5x^3 + x^2 + 5,равномерный,7,3.1622776601683795e-09,342.5661638214768,151.67383409466734
5x^3 + x^2 + 5,равномерный,7,1e-08,342.6089690321505,151.6718057170409
5x^3 + x^2 + 5,равномерный,7,3.162277660168379e-08,342.74556815104154,151.66539258897697
5x^3 + x^2 + 5,равномерный,7,1e-07,343.189707880906,151.64512414161783
5x^3 + x^2 + 5,равномерный,7,3.162277660168379e-07,344.70989021978596,151.58114593224468
5x^3 + x^2 + 5,равномерный,7,1e-06,350.4963421546586,151.37998550341754
5x^3 + x^2 + 5,равномерный,7,3.162277660168379e-06,374.3013555811904,150.75523608384015
5x^3 + x^2 + 5,равномерный,7,1e-05,449.2426986376857,148.88767713354153
5x^3 + x^2 + 5,равномерный,7,3.1622776601683795e-05,553.7179672867652,143.9072168079553
5x^3 + x^2 + 5,равномерный,7,0.0001,557.3574341124702,134.14102022134892
5x^3 + x^2 + 5,равномерный,7,0.00031622776601683794,418.59610606276635,124.26760263111873
5x^3 + x^2 + 5,равномерный,7,0.001,265.63742032265145,120.72994979870718
5x^3 + x^2 + 5,равномерный,7,0.0031622776601683794,194.42398342587427,120.40370402167409
5x^3 + x^2 + 5,равномерный,7,0.01,174.31453552967363,120.44693555542399
5x^3 + x^2 + 5,равномерный,7,0.03162277660168379,165.4929517023125,120.64462242748876
5x^3 + x^2 + 5,равномерный,7,0.1,155.65952289740986,121.87567466451551
5x^3 + x^2 + 5,равномерный,7,0.31622776601683794,146.9102672752248,126.10158999545345
5x^3 + x^2 + 5,равномерный,7,1.0,143.11434523811795,135.32184003719658
5x^3 + x^2 + 5,равномерный,7,3.1622776601683795,161.29828928661362,157.24236823779665
5x^3 + x^2 + 5,равномерный,7,10.0,221.4469963354489,209.89399169160785
5x^3 + x^2 + 5,равномерный,7,31.622776601683793,285.524296754941,283.79916460313484
5x^3 + x^2 + 5,равномерный,7,100.0,322.936933702321,335.9178830125161
5x^3 + x^2 + 5,равномерный,8,0.0,1470.4441969024258,390.6823823757693
5x^3 + x^2 + 5,равномерный,8,1e-10,1470.3062736310753,390.68152020564764
5x^3 + x^2 + 5,равномерный,8,3.1622776601683795e-10,1470.0081188374204,390.6796559760645
5x^3 + x^2 + 5,равномерный,8,1e-09,1469.065932639882,390.6737609119684
5x^3 + x^2 + 5,равномерный,8,3.1622776601683795e-09,1466.0930844542693,390.65512064125807
5x^3 + x^2 + 5,равномерный,8,1e-08,1456.7576727091703,390.59619047388486
5x^3 + x^2 + 5,равномерный,8,3.162277660168379e-08,1427.8767002412321,390.4099922229914
5x^3 + x^2 + 5,равномерный,8,1e-07,1342.497206726419,389.8227302772787
5x^3 + x^2 + 5,равномерный,8,3.162277660168379e-07,1120.5532773182117,387.9809944035762
5x^3 + x^2 + 5,равномерный,8,1e-06,695.7947785895374,382.30620216595025
5x^3 + x^2 + 5,равномерный,8,3.162277660168379e-06,291.8967159959076,365.73186858527475
5x^3 + x^2 + 5,равномерный,8,1e-05,527.1440487511229,324.03202078940745
5x^3 + x^2 + 5,равномерный,8,3.1622776601683795e-05,773.4649302170325,249.48733307383512
5x^3 + x^2 + 5,равномерный,8,0.0001,848.6155800775985,173.18818341472607
5x^3 + x^2 + 5,равномерный,8,0.00031622776601683794,711.2242271726064,132.2049121060645
5x^3 + x^2 + 5,равномерный,8,0.001,469.1925472572719,121.46335133938612
5x^3 + x^2 + 5,равномерный,8,0.0031622776601683794,296.9377103715342,120.32945935669076
5x^3 + x^2 + 5,равномерный,8,0.01,222.7443919934937,120.36826836896547
5x^3 + x^2 + 5,равномерный,8,0.03162277660168379,188.81391496046723,120.54833899318804
5x^3 + x^2 + 5,равномерный,8,0.1,167.02854055118286,121.60407998253672
5x^3 + x^2 + 5,равномерный,8,0.31622776601683794,153.678019496732,125.75751039089666
5x^3 + x^2 + 5,равномерный,8,1.0,148.50318653505684,135.3447905939344
5x^3 + x^2 + 5,равномерный,8,3.1622776601683795,163.3919044386432,156.7303884187621
5x^3 + x^2 + 5,равномерный,8,10.0,220.96757517391356,208.72582613926843
5x^3 + x^2 + 5,равномерный,8,31.622776601683793,284.85133409813335,282.92491942509497
5x^3 + x^2 + 5,равномерный,8,100.0,322.6021798877211,335.5144198849553
5x^3 + x^2 + 5,равномерный,9,0.0,410.8158169375671,173.73429497126668
5x^3 + x^2 + 5,равномерный,9,1e-10,411.28073169624423,173.7355274981185
5x^3 + x^2 + 5,равномерный,9,3.1622776601683795e-10,412.28380670291233,173.73819269978242
5x^3 + x^2 + 5,равномерный,9,1e-09,415.4361021236003,173.74662218300472
5x^3 + x^2 + 5,равномерный,9,3.1622776601683795e-09,425.2106491254484,173.7732920847297
5x^3 + x^2 + 5,равномерный,9,1e-08,454.27882273239476,173.85776401901487
5x^3 + x^2 + 5,равномерный,9,3.162277660168379e-08,530.5010480816906,174.12619472051128
5x^3 + x^2 + 5,равномерный,9,1e-07,671.5386769454774,174.9870191805146
5x^3 + x^2 + 5,равномерный,9,3.162277660168379e-07,768.4798987293796,177.79788491433558
5x^3 + x^2 + 5,равномерный,9,1e-06,630.6681491268794,186.88111292510303
5x^3 + x^2 + 5,равномерный,9,3.162277660168379e-06,362.40286799545294,209.80279391878307
5x^3 + x^2 + 5,равномерный,9,1e-05,363.0637285981932,232.65758835271868
5x^3 + x^2 + 5,равномерный,9,3.1622776601683795e-05,554.0293928822964,214.12602157948584
5x^3 + x^2 + 5,равномерный,9,0.0001,672.1254077436004,169.21944430397767
5x^3 + x^2 + 5,равномерный,9,0.00031622776601683794,595.254643177867,138.15673298263982
5x^3 + x^2 + 5,равномерный,9,0.001,396.9182145424164,124.4295401610667
5x^3 + x^2 + 5,равномерный,9,0.0031622776601683794,255.96738176087916,120.89814995924708
5x^3 + x^2 + 5,равномерный,9,0.01,201.97529623898046,120.4802037226685
5x^3 + x^2 + 5,равномерный,9,0.03162277660168379,179.68991091493996,120.57184229986666
5x^3 + x^2 + 5,равномерный,9,0.1,163.8845735905241,121.59142700022946
5x^3 + x^2 + 5,равномерный,9,0.31622776601683794,152.813850926362,125.76468142789076
5x^3 + x^2 + 5,равномерный,9,1.0,148.56347445987018,135.65713941761015
5x^3 + x^2 + 5,равномерный,9,3.1622776601683795,162.26458034884462,157.73677004785722
5x^3 + x^2 + 5,равномерный,9,10.0,219.66294979740087,208.0434778096629
5x^3 + x^2 + 5,равномерный,9,31.622776601683793,283.6701038913378,280.4656914459971
5x^3 + x^2 + 5,равномерный,9,100.0,321.9545088670324,333.8751840828811
5x^3 + x^2 + 5,равномерный,10,0.0,1916.366487064496,222.16241092217481
5x^3 + x^2 + 5,равномерный,10,1e-10,1885.3657806838619,222.17473822531915
5x^3 + x^2 + 5,равномерный,10,3.1622776601683795e-10,1820.4218503443421,222.20137957685344
5x^3 + x^2 + 5,равномерный,10,1e-09,1632.0855365356679,222.28550532079802
5x^3 + x^2 + 5,равномерный,10,3.1622776601683795e-09,1166.2621830951527,222.55032321444654
5x^3 + x^2 + 5,равномерный,10,1e-08,353.4265597198815,223.37586196477417
5x^3 + x^2 + 5,равномерный,10,3.162277660168379e-08,765.0025664598792,225.8741354994152
5x^3 + x^2 + 5,равномерный,10,1e-07,1305.5487479103977,232.82760025445714
5x^3 + x^2 + 5,равномерный,10,3.162277660168379e-07,1549.6445436950812,248.84799626305963
5x^3 + x^2 + 5,равномерный,10,1e-06,1390.9721836311369,277.4939251077545
5x^3 + x^2 + 5,равномерный,10,3.162277660168379e-06,811.9310814894673,320.27423560770706
5x^3 + x^2 + 5,равномерный,10,1e-05,312.50200553486195,361.18380289492967
5x^3 + x^2 + 5,равномерный,10,3.1622776601683795e-05,650.2676660338863,353.6382428873425
5x^3 + x^2 + 5,равномерный,10,0.0001,856.682486379701,277.24676579139
5x^3 + x^2 + 5,равномерный,10,0.00031622776601683794,796.5149719929084,183.62026104835067
5x^3 + x^2 + 5,равномерный,10,0.001,553.1941104858282,134.589428048892
5x^3 + x^2 + 5,равномерный,10,0.0031622776601683794,343.62091489006644,122.53437305627872
5x^3 + x^2 + 5,равномерный,10,0.01,245.74172771335134,120.81721853075697
